,Snapshot,SubhaloID,$z$
853,94,570601,0.059
854,94,570920,0.059
855,94,570921,0.059
856,94,571151,0.059
857,94,571152,0.059
858,94,571548,0.059
859,94,571891,0.059
860,94,572111,0.059
861,94,572112,0.059
862,94,572346,0.059
863,94,572737,0.059
864,94,572950,0.059
865,94,573179,0.059
866,94,573180,0.059
867,94,573181,0.059
868,94,573427,0.059
869,94,573593,0.059
870,94,573594,0.059
871,94,573822,0.059
872,94,574155,0.059
873,94,574156,0.059
874,94,574157,0.059
875,94,574390,0.059
876,94,574493,0.059
877,94,574666,0.059
878,94,574667,0.059
879,94,575003,0.059
880,94,575004,0.059
881,94,575005,0.059
882,94,575006,0.059
883,94,575314,0.059
884,94,575485,0.059
885,94,575650,0.059
886,94,575825,0.059
887,94,576304,0.059
888,94,576525,0.059
889,94,576946,0.059
890,94,577100,0.059
891,94,577319,0.059
892,94,577320,0.059
893,94,577593,0.059
894,94,577594,0.059
895,94,577595,0.059
896,94,577845,0.059
897,94,578339,0.059
898,94,578787,0.059
899,94,579017,0.059
900,94,579579,0.059
901,94,579734,0.059
902,94,579735,0.059
903,94,580189,0.059
904,94,580339,0.059
905,94,580584,0.059
906,94,580727,0.059
907,94,580728,0.059
908,94,580732,0.059
909,94,580980,0.059
910,94,580981,0.059
911,94,581129,0.059
912,94,581464,0.059
913,94,581465,0.059
914,94,581641,0.059
915,94,581845,0.059
916,94,582269,0.059
917,94,582454,0.059
918,94,582610,0.059
919,94,582742,0.059
920,94,582743,0.059
921,94,582744,0.059
922,94,582745,0.059
923,94,583249,0.059
924,94,583344,0.059
925,94,583345,0.059
926,94,583550,0.059
927,94,583706,0.059
928,94,583707,0.059
929,94,584086,0.059
930,94,584328,0.059
931,94,584492,0.059
932,94,584493,0.059
933,94,584730,0.059
934,94,584731,0.059
935,94,584977,0.059
936,94,585180,0.059
937,94,585387,0.059
938,94,585545,0.059
939,94,585546,0.059
940,94,585683,0.059
941,94,585684,0.059
942,94,585825,0.059
943,94,586024,0.059
944,94,586025,0.059
945,94,586204,0.059
946,94,586205,0.059
947,94,586356,0.059
948,94,586494,0.059
949,94,586495,0.059
950,94,586706,0.059
951,94,586953,0.059
952,94,587123,0.059
953,94,587124,0.059
954,94,587126,0.059
955,94,587338,0.059
956,94,587339,0.059
957,94,587340,0.059
958,94,587567,0.059
959,94,587850,0.059
960,94,588003,0.059
961,94,588004,0.059
962,94,588188,0.059
963,94,588190,0.059
964,94,588367,0.059
965,94,588442,0.059
966,94,588537,0.059
967,94,588538,0.059
968,94,588705,0.059
969,94,589075,0.059
970,94,589076,0.059
971,94,589284,0.059
972,94,589493,0.059
973,94,589749,0.059
974,94,589922,0.059
975,94,590287,0.059
976,94,590461,0.059
977,94,590787,0.059
978,94,590788,0.059
979,94,590946,0.059
980,94,591508,0.059
981,94,591642,0.059
982,94,591760,0.059
983,94,591761,0.059
984,94,592020,0.059
985,94,592021,0.059
986,94,592234,0.059
987,94,592385,0.059
988,94,592387,0.059
989,94,592388,0.059
990,94,592571,0.059
991,94,592709,0.059
992,94,592838,0.059
993,94,592839,0.059
994,94,593029,0.059
995,94,593031,0.059
996,94,593275,0.059
997,94,593276,0.059
998,94,593450,0.059
999,94,593451,0.059
1000,94,593626,0.059
1001,94,593772,0.059
1002,94,593910,0.059
1003,94,593911,0.059
1004,94,593912,0.059
1005,94,594121,0.059
1006,94,594545,0.059
1007,94,594694,0.059
1008,94,594850,0.059
1009,94,594952,0.059
1010,94,594953,0.059
1011,94,595184,0.059
1012,94,595319,0.059
1013,94,595320,0.059
1014,94,595521,0.059
1015,94,595654,0.059
1016,94,595791,0.059
1017,94,595882,0.059
1018,94,596059,0.059
1019,94,596060,0.059
1020,94,596255,0.059
1021,94,596690,0.059
1022,94,596807,0.059
1023,94,596808,0.059
1024,94,597171,0.059
1025,94,597172,0.059
1026,94,597366,0.059
1027,94,597367,0.059
1028,94,597368,0.059
1029,94,597669,0.059
1030,94,597847,0.059
1031,94,597848,0.059
1032,94,598101,0.059
1033,94,598102,0.059
1034,94,598103,0.059
1035,94,598394,0.059
1036,94,598577,0.059
1037,94,598718,0.059
1038,94,598970,0.059
1039,94,599224,0.059
1040,94,599373,0.059
1041,94,599603,0.059
1042,94,599754,0.059
1043,94,599755,0.059
1044,94,600118,0.059
1045,94,600282,0.059
1046,94,600411,0.059
1047,94,600582,0.059
1048,94,600691,0.059
1049,94,600692,0.059
1050,94,600693,0.059
1051,94,600875,0.059
1052,94,601008,0.059
1053,94,601172,0.059
1054,94,601173,0.059
1055,94,601174,0.059
1056,94,601307,0.059
1057,94,601454,0.059
1058,94,601455,0.059
1059,94,601598,0.059
1060,94,601871,0.059
1061,94,601986,0.059
1062,94,601987,0.059
1063,94,602141,0.059
1064,94,602287,0.059
1065,94,602288,0.059
1066,94,602449,0.059
1067,94,602622,0.059
1068,94,602776,0.059
1069,94,602899,0.059
1070,94,602900,0.059
1071,94,603169,0.059
1072,94,603293,0.059
1073,94,603386,0.059
1074,94,603493,0.059
1075,94,603737,0.059
1076,94,603929,0.059
1077,94,603930,0.059
1078,94,603931,0.059
1079,94,604192,0.059
1080,94,604370,0.059
1081,94,604558,0.059
1082,94,604559,0.059
1083,94,604768,0.059
1084,94,605052,0.059
1085,94,605275,0.059
1086,94,605439,0.059
1087,94,605559,0.059
1088,94,605697,0.059
