,Snapshot,SubhaloID,$z$
2496,31,410214,2.208
2497,31,413251,2.208
2498,31,413623,2.208
2499,31,418442,2.208
2500,31,420189,2.208
2501,31,423204,2.208
2502,31,425296,2.208
2503,31,426934,2.208
2504,31,426961,2.208
2505,31,430971,2.208
2506,31,432979,2.208
2507,31,435279,2.208
2508,31,436237,2.208
2509,31,437791,2.208
2510,31,444027,2.208
2511,30,1,2.316
2512,30,2,2.316
2513,30,3,2.316
2514,30,4,2.316
2515,30,6,2.316
2516,30,7,2.316
2517,30,10,2.316
2518,30,28,2.316
2519,30,43,2.316
2520,30,7392,2.316
2521,30,7393,2.316
2522,30,7394,2.316
2523,30,7395,2.316
2524,30,13675,2.316
2525,30,13676,2.316
2526,30,13677,2.316
2527,30,13678,2.316
2528,30,13679,2.316
2529,30,13686,2.316
2530,30,13687,2.316
2531,30,19161,2.316
2532,30,19163,2.316
2533,30,19164,2.316
2534,30,19168,2.316
2535,30,22031,2.316
2536,30,22032,2.316
2537,30,22033,2.316
2538,30,22034,2.316
2539,30,22036,2.316
2540,30,22038,2.316
2541,30,22040,2.316
2542,30,22041,2.316
2543,30,25677,2.316
2544,30,28163,2.316
2545,30,28165,2.316
2546,30,28167,2.316
2547,30,30313,2.316
2548,30,30314,2.316
2549,30,30315,2.316
2550,30,32205,2.316
2551,30,34824,2.316
2552,30,34828,2.316
2553,30,37581,2.316
2554,30,37582,2.316
2555,30,37584,2.316
2556,30,39337,2.316
2557,30,39338,2.316
2558,30,39340,2.316
2559,30,39343,2.316
2560,30,41303,2.316
2561,30,41304,2.316
2562,30,41305,2.316
2563,30,43018,2.316
2564,30,43019,2.316
2565,30,43020,2.316
2566,30,43021,2.316
2567,30,43022,2.316
2568,30,43024,2.316
2569,30,43025,2.316
2570,30,45059,2.316
2571,30,45060,2.316
2572,30,45061,2.316
2573,30,45064,2.316
2574,30,45065,2.316
2575,30,45068,2.316
2576,30,45069,2.316
2577,30,47755,2.316
2578,30,47757,2.316
2579,30,49457,2.316
2580,30,49458,2.316
2581,30,49459,2.316
2582,30,50998,2.316
2583,30,50999,2.316
2584,30,51000,2.316
2585,30,51004,2.316
2586,30,51009,2.316
2587,30,52816,2.316
2588,30,52817,2.316
2589,30,52818,2.316
2590,30,52820,2.316
2591,30,52829,2.316
2592,30,54404,2.316
2593,30,54405,2.316
2594,30,54406,2.316
2595,30,54407,2.316
2596,30,54409,2.316
2597,30,57135,2.316
2598,30,57136,2.316
2599,30,57142,2.316
2600,30,58319,2.316
2601,30,58320,2.316
2602,30,58321,2.316
2603,30,58322,2.316
2604,30,59620,2.316
2605,30,60695,2.316
2606,30,60696,2.316
2607,30,60697,2.316
2608,30,60698,2.316
2609,30,60701,2.316
2610,30,61785,2.316
2611,30,61786,2.316
2612,30,61787,2.316
2613,30,61795,2.316
2614,30,61802,2.316
2615,30,63087,2.316
2616,30,63088,2.316
2617,30,64530,2.316
2618,30,64532,2.316
2619,30,64533,2.316
2620,30,64535,2.316
2621,30,66876,2.316
2622,30,66877,2.316
2623,30,66879,2.316
2624,30,67798,2.316
2625,30,68645,2.316
2626,30,69411,2.316
2627,30,70481,2.316
2628,30,70482,2.316
2629,30,70488,2.316
2630,30,71488,2.316
2631,30,72465,2.316
2632,30,72466,2.316
2633,30,73242,2.316
2634,30,74137,2.316
2635,30,74878,2.316
2636,30,75569,2.316
2637,30,75570,2.316
2638,30,75571,2.316
2639,30,75573,2.316
2640,30,75576,2.316
2641,30,76447,2.316
2642,30,76448,2.316
2643,30,77170,2.316
2644,30,77171,2.316
2645,30,77172,2.316
2646,30,77866,2.316
2647,30,78550,2.316
